Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x7a44\x4c42\x4979\x5646\x486b,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x596d\x6d4e\x764e\x6766\x6865,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x764e\x754f\x574a\x5a56\x6e47,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x6a6b\x576e\x7361\x6676\x4d6a,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x4a52\x4e72\x6369\x5776\x6669,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x6348\x446c\x6e64\x6148\x4b66,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2020,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\\x4442\x6457\x7151\x4952\x5357,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,Registry,Registry Key,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run\libssl.exe,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,Registry,Registry Key,HKEY_CURRENT_USER\Software\Microsoft\MediaPlayer\{215779B2-7480-4EB7-B8DB-1F46526E9598}\chnnl\2301,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,Registry,Registry Key,HKEY_USERS\S-1-5-21-3170026379-3177503207-93694414-1001\Software\Microsoft\MediaPlayer\{215779B2-7480-4EB7-B8DB-1F46526E9598}\chnnl,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,Registry,Registry Key,HKEY_CURRENT_USER\Software\Microsoft\MediaPlayer\{02546BAB-E0AC-49CB-904C-8914E4CC05CA}\lnk\2111,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{E0CF7EA4-B050-42F2-99A1-7098359809ED}\InProcServer32\ThreadingModel,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,File,File extension,cdosys.dll,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2019,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\,https://analyze.intezer.com/families/4b0df7b0-b079-4a21-a72d-a35efabef6d8?tab=detect
,2014,Network,URL,,https://standartnevvs.com/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2014,Network,URL,,https://novinitie.com/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2014,Network,URL,,https://qov.hu.com/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2014,Network,URL,,https://mail.q0v.pl/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2014,Network,URL,,https://poczta.mon.q0v.pl/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2010,Network,URL,,https://nato.nshq.in/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2010,Network,URL,,https://natoexhibitionff14.com/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
,2010,Network,URL,,https://login-osce.org/,https://www2.fireeye.com/rs/fireye/images/rpt-apt28.pdf
ZEBROCY,2018,Network,IP address,,176.223.111.243,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Network,IP address,,188.241.68.118,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Network,IP address,,89.45.67.153,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Network,IP address,,185.25.50.93,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Network,IP address,,45.124.132.127,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Network,Domain,,webchartzone.com,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Host,File,File hash SHA256,913ac13ff245baeff843a99dc2cbc1ff5f8c025c,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Host,File,File hash SHA256,b758c7775d9bcdc0473fc2e738b32f05b464b175,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
ZEBROCY,2018,Host,File,File hash SHA256,3e7dfe9a8d5955a825cb51cb6eec0cd07c569b41,https://www.ncsc.gov.uk/files/NCSC_APT28.pdf
,2012,General,MITRE Software ID,,S0045,https://attack.mitre.org/groups/G0007/
,2018,General,MITRE Software ID,,S0351,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Software ID,,S0160,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Software ID,,S0044,https://attack.mitre.org/groups/G0007/
,2019,General,MITRE Software ID,,S0397,https://attack.mitre.org/groups/G0007/
,2018,General,MITRE Software ID,,S0191,https://attack.mitre.org/groups/G0007/
,2015,General,MITRE Software ID,,S0251,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1134,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1098,https://attack.mitre.org/groups/G0007/
,2020,General,MITRE Technique,,T1583,https://attack.mitre.org/groups/G0007/
,2020,General,MITRE Technique,,T1595,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1071,https://attack.mitre.org/groups/G0007/
,2020,General,MITRE Technique,,T1560,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1119,https://attack.mitre.org/groups/G0007/
,2020,General,MITRE Technique,,T1547,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1037,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1041,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1070,https://attack.mitre.org/groups/G0007/
,2020,General,MITRE Technique,,T1555,https://attack.mitre.org/groups/G0007/
,2017,General,MITRE Technique,,T1105,https://attack.mitre.org/groups/G0007/
Pawn Storm,2018,Network,Domain,,adfs.senate.group/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,adfs-senate.email/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,adfs-senate.services/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,adfs.senate.qov.info/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,chmail.ir.udelivered.tk/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,webmail-ibsf.org/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,fil-luge.com/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,biathlovvorld.com/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,mail-ibu.eu/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,fisski.ca/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Pawn Storm,2018,Network,Domain,,iihf.eu/,https://www.trendmicro.com/de_de/research/18/a/update-pawn-storm-new-targets-politically-motivated-campaigns.html
Sednit,2016,Host,Registry,Registry Key,HKCU\Software\Microsoft\Office test\Special\Perf,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,AV detect,Rtf.Exploit.CVE_2016_7193-6335728-0,https://www.virustotal.com/gui/file/50539deb509814d4f5c5fe98aedb6f49d5b2f4c495e5e086dac8556c2e47b8e8
Sednit,2016,Host,File,AV family name,"msword, cve20151641, cve2015",https://www.virustotal.com/gui/file/50539deb509814d4f5c5fe98aedb6f49d5b2f4c495e5e086dac8556c2e47b8e9
Sednit,2016,Host,File,File extension,1.rtf,https://www.virustotal.com/gui/file/50539deb509814d4f5c5fe98aedb6f49d5b2f4c495e5e086dac8556c2e47b8e9
Sednit,2016,Host,File,File hash SHA256,76053b58643d0630b39d8c9d3080d7db5d017020,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,9b276a0f5fd824c3dff638c5c127567c65222230,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,e7f7f6caaede6cc29c2e7e4888019f2d1be37cef,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,ef755f3fa59960838fa2b37b7dedce83ce41f05c,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,Mutex,,ASijnoKGszdpodPPiaoaghj8127391,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,Mutex,,sSbydFdIob6NrhNTJcF89uDqE2,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,Mutex,,B5a20F03e6445A6987f8EC87913c9,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,Mutex,,ASLIiasiuqpssuqkl713h,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,Mutex,,513AbTAsEpcq4mf6TEacB,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,015425010bd4cf9d511f7fcd0fc17fc17c23eec1,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,0f7893e2647a7204dbf4b72e50678545573c3a10,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,10686cc4e46cf3ffbdeb71dd565329a80787c439,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,17661a04b4b150a6f70afdabe3fd9839cc56bee8,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,21835aafe6d46840bb697e8b0d4aac06dec44f5b,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,2663eb655918c598be1b2231d7c018d8350a0ef9,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,2c86a6d6e9915a7f38d119888ede60b38ab1d69d,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,351c3762be9948d01034c69aced97628099a90b0,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,3956cfe34566ba8805f9b1fe0d2639606a404cd4,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,4d5e923351f52a9d5c94ee90e6a00e6fced733ef,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,4fae67d3988da117608a7548d9029caddbfb3ebf,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,99f927f97838eb47c1d59500ee9155adb55b806a,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,9fc43e32c887b7697bf6d6933e9859d29581ead0,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,a43ef43f3c3db76a4a9ca8f40f7b2c89888f0399,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
Sednit,2016,Host,File,File hash SHA256,a5fca59a2fae0a12512336ca1b78f857afc06445,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
,2023,General,Vulnerability (CVE),,CVE-2023-2339,https://www.netskope.com/blog/cve-2023-23397-microsoft-outlook-zero-day-exploited-by-apt28
RussianDoll,2015,General,Vulnerability (CVE),,CVE-2015-2387,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part1.pdf
,2015,General,Vulnerability (CVE),,CVE-2015-2590,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Host,File,File extension,msdeltemp.dll,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Host,File,File extension,advshellstore.dll,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Host,File,File extension,tf394kv.dll,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Host,File,Parent folder,AppData\Local\Microsoft\Windows\,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Network,Domain,,drivres-update.info/,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Network,Domain,,intelnetservice.com,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Network,Domain,,intelsupport.net/,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Network,Domain,,softupdates.info/,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/
,2015,Host,Strings in malware,,"rule APT28_CHOPSTICK { meta: description = ""Detects a malware that behaves like CHOPSTICK mentioned in APT28 report"" license = ""Detection Rule License 1.1 https://github.com/Neo23x0/signature-base/blob/master/LICENSE"" author = ""Florian Roth (Nextron Systems)"" reference = ""https://goo.gl/v3ebal"" date = ""2015-06-02"" hash = ""f4db2e0881f83f6a2387ecf446fcb4a4c9f99808"" score = 60 strings: $s0 = ""jhuhugit.tmp"" fullword ascii /* score: '14.005' */ $s8 = ""KERNEL32.dll"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 14405 times */ $s9 = ""IsDebuggerPresent"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 3518 times */ $s10 = ""IsProcessorFeaturePresent"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 1383 times */ $s11 = ""TerminateProcess"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 13081 times */ $s13 = ""DeleteFileA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 1384 times */ $s15 = ""GetProcessHeap"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 5875 times */ $s16 = ""!This program cannot be run in DOS mode."" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 20908 times */ $s17 = ""LoadLibraryA"" fullword ascii /* PEStudio Blacklist: strings */ /* score: '5' */ /* Goodware String - occured 5461 times */ condition: uint16(0) == 0x5a4d and filesize < 722KB and all of them }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SourFace_Malware1 { meta: description = ""Detects Malware from APT28 incident - SOURFACE is a downloader that obtains a second-stage backdoor from a C2 server."" author = ""Florian Roth (Nextron Systems)"" reference = ""https://www.fireeye.com/blog/threat-research/2014/10/apt28-a-window-into-russias-cyber-espionage-operations.html"" date = ""2015-06-01"" hash1 = ""e2450dffa675c61aa43077b25b12851a910eeeb6"" hash2 = ""d9c53adce8c35ec3b1e015ec8011078902e6800b"" score = 60 strings: $s0 = ""coreshell.dll"" fullword wide /* PEStudio Blacklist: strings */ $s1 = ""Core Shell Runtime Service"" fullword wide /* PEStudio Blacklist: strings */ $s2 = ""\\chkdbg.log"" wide condition: uint16(0) == 0x5a4d and filesize < 62KB and all of them }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SourFace_Malware2 { meta: description = ""Detects Malware from APT28 incident - SOURFACE is a downloader that obtains a second-stage backdoor from a C2 server."" author = ""Florian Roth (Nextron Systems)"" reference = ""https://www.fireeye.com/blog/threat-research/2014/10/apt28-a-window-into-russias-cyber-espionage-operations.html"" date = ""2015-06-01"" super_rule = 1 hash0 = ""367d40465fd1633c435b966fa9b289188aa444bc"" hash1 = ""cf3220c867b81949d1ce2b36446642de7894c6dc"" hash2 = ""ed48ef531d96e8c7360701da1c57e2ff13f12405"" hash3 = ""682e49efa6d2549147a21993d64291bfa40d815a"" hash4 = ""a8551397e1f1a2c0148e6eadcb56fa35ee6009ca"" hash5 = ""f5b3e98c6b5d65807da66d50bd5730d35692174d"" score = 60 strings: $s0 = ""coreshell.dll"" fullword ascii /* PEStudio Blacklist: strings */ $s1 = ""Applicate"" fullword ascii condition: uint16(0) == 0x5a4d and filesize < 550KB and all of them }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SourFace_Malware3 { meta: description = ""Detects Malware from APT28 incident - SOURFACE is a downloader that obtains a second-stage backdoor from a C2 server."" author = ""Florian Roth (Nextron Systems)"" reference = ""https://www.fireeye.com/blog/threat-research/2014/10/apt28-a-window-into-russias-cyber-espionage-operations.html"" date = ""2015-06-01"" super_rule = 1 hash0 = ""85522190958c82589fa290c0835805f3d9a2f8d6"" hash1 = ""d9c53adce8c35ec3b1e015ec8011078902e6800b"" hash2 = ""367d40465fd1633c435b966fa9b289188aa444bc"" hash3 = ""d87b310aa81ae6254fff27b7d57f76035f544073"" hash4 = ""cf3220c867b81949d1ce2b36446642de7894c6dc"" hash5 = ""ed48ef531d96e8c7360701da1c57e2ff13f12405"" hash6 = ""682e49efa6d2549147a21993d64291bfa40d815a"" hash7 = ""a8551397e1f1a2c0148e6eadcb56fa35ee6009ca"" hash8 = ""f5b3e98c6b5d65807da66d50bd5730d35692174d"" hash9 = ""e2450dffa675c61aa43077b25b12851a910eeeb6"" score = 60 strings: $s0 = ""coreshell.dll"" fullword wide /* PEStudio Blacklist: strings */ $s1 = ""Core Shell Runtime Service"" fullword wide /* PEStudio Blacklist: strings */ condition: uint16(0) == 0x5a4d and filesize < 550KB and all of them }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SkinnyBoy_Dropper: RUSSIA { meta: description = ""Detects APT28 SkinnyBoy droppers"" author = ""Cluster25"" date = ""2021-05-24"" reference = ""https://cluster25.io/wp-content/uploads/2021/05/2021-05_FancyBear.pdf"" hash1 = ""12331809c3e03d84498f428a37a28cf6cbb1dafe98c36463593ad12898c588c9"" strings: $ = ""cmd /c DEL "" ascii /* $ = "" \"""" ascii */ /* slowing down scanning */ $ = {8a 08 40 84 c9 75 f9} $ = {0f b7 84 0d fc fe ff ff 66 31 84 0d fc fd ff ff} condition: (uint16(0) == 0x5A4D and all of them) }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SkinnyBoy_Launcher: RUSSIA { meta: description = ""Detects APT28 SkinnyBoy launchers"" author = ""Cluster25"" date = ""2021-05-24"" reference = ""https://cluster25.io/wp-content/uploads/2021/05/2021-05_FancyBear.pdf"" hash1 =""2a652721243f29e82bdf57b565208c59937bbb6af4ab51e7b6ba7ed270ea6bce"" strings: $sha = {F4 EB 56 52 AF 4B 48 EE 08 FF 9D 44 89 4B D5 66 24 61 2A 15 1D 58 14 F9 6D 97 13 2C 6D 07 6F 86} $l1 = ""CryptGetHashParam"" ascii $l2 = ""CryptCreateHash"" ascii $l3 = ""FindNextFile"" ascii $l4 = ""PathAddBackslashW"" ascii $l5 = ""PathRemoveFileSpecW"" ascii $h1 = {50 6A 00 6A 00 68 0C 80 00 00 FF ?? ?? ?? FF 15 ?? ?? ?? ?? FF 15 ?? ?? ?? ?? 6A 00 56 ?? ?? ?? ?? 50 FF ?? ?? ?? FF 15 ?? ?? ?? ?? FF 15 ?? ?? ?? ??} $h2 = {8B 01 3B 02 75 10 83 C1 04 83 C2 04 83 EE 04 73 EF} condition: uint16(0) == 0x5a4d and filesize < 100KB and ($sha or (all of ($l*) and all of ($h*))) }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
,2015,Host,Strings in malware,,"rule APT28_SkinnyBoy_Implanter: RUSSIA { meta: description = ""Detects APT28 SkinnyBoy implanter"" author = ""Cluster25"" date = ""2021-05-24"" reference = ""https://cluster25.io/wp-content/uploads/2021/05/2021-05_FancyBear.pdf"" hash1 = ""ae0bc3358fef0ca2a103e694aa556f55a3fed4e98ba57d16f5ae7ad4ad583698"" strings: $enc_string = {F3 0F 7E 05 ?? ?? ?? ?? 6? [5] 6A ?? 66 [6] 66 [7] F3 0F 7E 05 ?? ?? ?? ?? 8D 85 [4] 6A ?? 50 66 [7] E8} $heap_ops = {8B [1-5] 03 ?? 5? 5? 6A 08 FF [1-6] FF ?? ?? ?? ?? ?? [0-6] 8B ?? [0-6] 8?} $xor_cycle = { 8A 8C ?? ?? ?? ?? ?? 30 8C ?? ?? ?? ?? ?? 42 3B D0 72 } condition: uint16(0) == 0x5a4d and pe.is_dll() and filesize < 100KB and $xor_cycle and $heap_ops and $enc_string }",https://github.com/Neo23x0/signature-base/blob/master/yara/apt_apt28.yar
Sednit,2016,Host,File,File hash SHA256,0450aaf8ed309ca6baf303837701b5b23aac6f05,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,067913b28840e926bf3b4bfac95291c9114d3787,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,1535d85bee8a9adb52e8179af20983fb0558ccb3,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,42dee38929a93dfd45c39045708c57da15d7586c,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,8f4f0edd5fb3737914180ff28ed0e9cca25bf4cc,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,982d9241147aaacf795174a9dab0e645cf56b922,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,99b454262dc26b081600e844371982a49d334e5e,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,c637e01f50f5fbd2160b191f6371c5de2ac56de4,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,c91b192f4cd47ba0c8e49be438d035790ff85e70,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,cdeea936331fcdd8158c876e9d23539f8976c305,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,db731119fca496064f8045061033a5976301770d,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,de3946b83411489797232560db838a802370ea71,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File hash SHA256,e945de27ebfd1baf8e8d2a81f4fb0d4523d85d6a,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,131.72.136.165,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,167.114.214.63,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,176.31.112.10,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,192.95.12.5,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,46.183.216.209,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,81.17.30.29,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,80.255.3.93,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,IP address,,80.255.10.236,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,PDB path,C:\Users\User\Desktop\xaps_through_squid_default_proxy\Release\XAPS_OBJECTIVE.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,PDB path,E:\PROJECT\XAPS_OBJECTIVE_DLL\Release\XAPS_OBJECTIVE.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,PDB path,d:\\!work\\etc\\hideinstaller_kis2013\\Bin\\Debug\\win7\\x64\\fsflt.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,PDB path,d:\\new\\hideinstaller\\Bin\\Debug\\wxp\\x86\\fsflt.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,PDB path,d:\\!work\\etc\\hi\\Bin\\Debug\\win7\\x86\\fsflt.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
