Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
Crutch v4,2019,Host,Registry,Registry Value,C:\Intel\~csrss.exe,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Host,Registry,Registry Value,C:\Program Files (x86)\Google\Chrome\Application\dwmapi.dll,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Host,Registry,Registry Value,C:\Program Files (x86)\Mozilla Firefox\rasadhlp.dll,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Host,Registry,Registry Value,%LOCALAPPDATA%\Microsoft\OneDrive\dwmapi.dll,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Network,Domain,,hotspot.accesscam.org,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Network,Domain,,highcolumn.webredirect.org,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Network,Domain,,ethdns.mywire.org,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Network,Domain,,theguardian.webredirect.org,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
Crutch v4,2019,Network,URL,,https://raw.githubusercontent.com/ksRD18pro/ksRD18/master/ntk.tmp,https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/
,2018,Host,File,File type,flashplayer28_xa_install.exe,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File type,msupdateconf.exe,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File type,msupdatesmal.exe,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File hash SHA256,f9b83eff6d705c214993be9575f8990aa8150128a815e849c6faee90df14a0ea,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File hash SHA256,1193033d6526416e07a5f20022cd3c5c79b73e8a33e80f29f9b06cdc3cb12e26,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File hash SHA256,6868cdac0f06232608178b101ca3a8afda7f31538a165a045b439edf9dadf048,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,AV detect,Win32/TrojanDownloader.Agent.DWY trojan,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,AV detect,Win32/Turla.DH trojan,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,AV detect,Win32/Turla.DH trojan,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Network,URL,,https://209.239.115.91/6OHEJ,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Network,URL,,https://70.32.39.219/n2DE3,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Network,URL,,https://drive.google.com/uc?authuser=0&id=1s4kyrwa7gCH8I5Z1EU1IZ_JaR48A7UeP&export=download,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Network,Domain,,psychology-blog.ezua.com,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,Registry,Registry Value,C:\Users\<username>\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\msupdateconf.exe,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
,2018,Host,File,File extension,ext_server_priv.x86.dll,https://www.welivesecurity.com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
IronNetInjector,2019,Host,File,PDB path,C:\Users\Devel\source\repos\c4\agent\build_tools\agent_dll_to_Python_loader\NetInjector\NetInjector\obj\Release\NetInjector.pdb,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,PDB path,F:\Dev\NetInjector\bin\Release\NetBootstrapper_Win32.pdb,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,PDB path,F:\Dev\NetInjector\bin\Release\NetBootstrapper_x64.pdb,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,Parent folder,C:\ProgramData\IronPython-2.7,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,b641687696b66e6e820618acc4765162298ba3e9106df4ef44b2218086ce8040,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,c430ebab4bf827303bc4ad95d40eecc7988bdc17cc139c8f88466bc536755d4e,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,c1b8ecce81cf4ff45d9032dc554efdc7a1ab776a2d24fdb34d1ffce15ef61aad,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,8df0c705da0eab20ba977b608f5a19536e53e89b14e4a7863b7fd534bd75fd72,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,b5b4d06e1668d11114b99dbd267cde784d33a3f546993d09ede8b9394d90ebb3,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,b095fd3bd3ed8be178dafe47fc00c5821ea31d3f67d658910610a06a1252f47d,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,3aa37559ef282ee3ee67c4a61ce4786e38d5bbe19bdcbeae0ef504d79be752b6,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,a56f69726a237455bac4c9ac7a20398ba1f50d2895e5b0a8ac7f1cdb288c32cc,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2018,Host,File,File hash SHA256,c59fadeb8f58bbdbd73d9a2ac0d889d1a0a06295f1b914c0bd5617cfb1a08ce9,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,63d7695dabefb97aa30cbe522647c95395b44321e1a3b08b8028e4000d1be15e,https://unit42.paloaltonetworks.com/ironnetinjector/
IronNetInjector,2019,Host,File,File hash SHA256,ba17af72a9d90822eed447b8526fb68963f0cde78df07c16902dc5a0c44536c4,https://unit42.paloaltonetworks.com/ironnetinjector/
IronPython-2.7.7z,2019,Host,File,File hash SHA256,82333533f7f7cb4123bceee76358b36d4110e03c2219b80dced5a4d63424cc93,https://unit42.paloaltonetworks.com/ironnetinjector/
ComRAT v4,2019,Host,File,File hash SHA256,a62e1a866bc248398b6abe48fdb44f482f91d19ccd52d9447cda9bc074617d56,https://unit42.paloaltonetworks.com/ironnetinjector/
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\Software\Microsoft\Tracing\BrowserTelemetry_RASAPI32,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\ConsoleTracingMask,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\FileTracingMask,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\EnableFileTracing,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\FileDirectory,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\EnableConsoleTracing,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\BrowserTelemetry_RASAPI32\MaxFileSize,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\EnableConsoleTracing,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\MaxFileSize,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\FileTracingMask,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\ConsoleTracingMask,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\Software\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\EnableFileTracing,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\3f94b20cb7f4ff552076_RASAPI32\FileDirectory,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,Registry,Registry Key,HKEY_LOCAL_MACHINE\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Run\Microsoft Agent,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Network,IP address,,46.101.209.249:443,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Network,IP address,,46.101.209.249,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Network,IP address,,92.119.115.207,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Network,IP address,,210.48.231.182,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
Inter-Process Communication,2023,General,MITRE Technique,,T1559,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Archive Collected Data,2023,General,MITRE Sub-technique,,T1560.003,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Hide Artifacts,2023,General,MITRE Technique,,T1564,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Service Execution,2023,General,MITRE Sub-technique,,T1569.002,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Lateral Tool Transfer,2023,General,MITRE Technique,,T1570,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Protocol Tunneling,2023,General,MITRE Technique,,T1572,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Encrypted Channel,2023,General,MITRE Technique,,T1573,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Symmetric Cryptography,2023,General,MITRE Sub-technique,,T1573.001,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Asymmetric Cryptography,2023,General,MITRE Sub-technique,,T1573.002,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
DLL Side-Loading,2023,General,MITRE Sub-technique,,T1574.002,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Compromise Infrastructure,2023,General,MITRE Technique,,T1584,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Malware,2023,General,MITRE Sub-technique,,T1587.001,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Obtain Capabilities,2023,General,MITRE Technique,,T1588,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Stage Capabilities,2023,General,MITRE Technique,,T1608,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
Deploy Container,2023,General,MITRE Technique,,T1610,https://www.cisa.gov/sites/default/files/2023-05/aa23-129a_snake_malware_2.pdf
RPC backdoor,2019,Host,File,File hash SHA256,18c173433daafcc3aea17fc4f7792d0ff235f4075a00feda88aa1c9f8f6e1746,https://unit42.paloaltonetworks.com/ironnetinjector/
RPC backdoor,2019,Host,File,File hash SHA256,a64e79a81b5089084ff88e3f4130e9d5fa75e732a1d310a1ae8de767cbbab061,https://unit42.paloaltonetworks.com/ironnetinjector/
backdoor,2018,Host,Registry,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Settings\ZonePolicy\,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Host,Registry,Registry Key,HKCU\Software\Classes\CLSID\{49CBB1C7-97D1-485A-9EC1-A26065633066},https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Host,Registry,Registry Key,HKCU\Software\Classes\CLSID\{84DA0A92-25E0-11D3-B9F7-00C04F4C8F5D},https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Host,File,File type,regsvr32.exe,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Host,File,File path,C:\Users\User\Documents\mapid.tlb,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Network,Domain,,[redacted]@gmx.com,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Network,Domain,,firstname.lastname@gmx.com,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
backdoor,2018,Host,File,File type,powershell.exe,https://www.welivesecurity.com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor.pdf
Kazuar,,Host,File,File hash SHA256,8490daab736aa638b500b27c962a8250bbb8615ae1c68ef77494875ac9d2ada2,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,File,File hash SHA256,b51105c56d1bf8f98b7e924aa5caded8322d037745a128781fa0bc23841d1e70,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,File,File hash SHA256,bf6f30673cf771d52d589865675a293dc5c3668a956d0c2fc0d9403424d429b2,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,File,File hash SHA256,cd4c2e85213c96f79ddda564242efec3b970eded8c59f1f6f4d9a420eb8f1858,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Network,URL,,http://gaismustudija.lv/wp-includes/pomo/kontakti.php,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Network,URL,,http://hcdh-tunisie.org/wp-includes/SimplePie/gzencode.php,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Network,URL,,http://www.gallen.fi/wp-content/gallery/,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,Registry,Registry Key,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,Registry,Registry Key,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,Registry,Registry Key,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,Registry,Registry Key,HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
Kazuar,,Host,Registry,Registry Key,HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\load,https://unit42.paloaltonetworks.com/unit42-kazuar-multiplatform-espionage-backdoor-api-access/
LightNeuron,2018,Host,Registry,Registry Value,%tmp%\winmail.dat,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmocf.xml,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmodl.dat,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\Windows\814ad43-58ab-2cd3-3e68-b82a8f402fd0,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\Windows\42cf8a1-6e20-8c24-d35f-82c46d8b70ba,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\Windows\36b1f4a-82b9-eb06-7c1e-90b4b2d5c27d,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\thumbcache_idx.db,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,Registry,Registry Value,C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\thumbcache_32.db,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,Microsoft.Exchange.Security.Interop.dll,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,exrwdb.dll,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,Microsoft.Exchange.MessagingPolicies.Search.dll,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,BPA.Transport.dll,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,BPA.Transport.dll,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
LightNeuron,2018,Host,File,,Microsoft.Exchange.MessagingPolicies.Search.exe,https://www.welivesecurity.com/wp-content/uploads/2019/05/ESET-LightNeuron.pdf
,2023,Host,File,File hash SHA256,0e5603d2872e1730be375f9815c84606c6167000100c2b0e1c5e3acd9feda53a,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,File,File hash SHA256,29314f3cd73b81eda7bd90c66f659235e6bb900e499c9cc7057d10a9083a0b94,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,File,File hash SHA256,0fc624aa9656a8bc21731bfc47fd7780da38a7e8ad7baf1529ccd70a5bb07852,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2023,Host,File,File hash SHA256,3f94b20cb7f4ff55207660649ebbb02679c991fe03efbcb0bd3840fc7f0bd527,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,2c4d01e8eeecd413bd32a4cd90cde5961b927890a36167499d795b67f5090307,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,2a6c6dd4a3ffe202b7ed7ddbcab01904bc9be8633c3fec683a185d76ebbbf025,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,a55b62dabe1b9110606528b45239bf100267d4b1411e5e448aae1c024c7a2482,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,25873db9244b330e4d59cf9f0317209e386303d1bb1602a5ce2dbe3be677c45a,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,4d5ecc274a891aab7db8da9f568adcfce9bb27ac7972d683419fbe3c5e445b59,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,35bac9c921cd0ae122fb69a9e7e10a24a4a135a6a42144f27f1bf70be991b492,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,afcd03e303022e4cf91463f4565d65f991baa16a531e9a5095697e52abe76954,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,22a8368ddc1545a3ee08305319d6956a90818d2b85494923b30b3de56b7e90ba,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,e9c167a9d3d422616f44ecd076b0442dfd2757be3fb407abedd5e7c1595412f9,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,93398f31b72890fc0ed636ba030e8f6f1e07cac0e3783f72c8a9ac02f3889a1b,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,6554aeed6640fe487d5ad85cb21e8e1e43fb814f65a296e24dbf704b72b52d1d,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,7d8b35f074e0bd4ba576c501228d0f2f02721efd31cfd5d378e486eb4f82ec7a,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,b30eb1cb1b079ebc7f2dc4e693a3d5d9ecc37872b76cdd931c2ff45abbfe4b22,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,5faabd50bffa2e304cc376aaaa14cdfe1b63379c7244db0d5ef5da0b52f5857e,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,26ac6ebcc0fb63aac08a07609204bce9d1ff46643fa3276da1186fed0281029c,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Host,File,File hash SHA256,881cd9844895882571ba4f8f2088fc877eb63b75b4c7103a1b494c82be4a4688,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,,Host,cmd line,,net user,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net user /domain,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net accounts,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net accounts /domain,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,fsutil fsinfo drives,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net localgroup,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net localgroup Administrators,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,"net group ""Domain Admins"" /domain",https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,tasklist /v,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,tasklist,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net use,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net view,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net view /DOMAIN,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,"net group ""Domain Computers"" /domain",https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,"net group ""Domain Controllers"" /domain",https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,"net group ""Exchange Servers"" /domain",https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,systeminfo,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,set,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,tracert ,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,netstat -an,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net file,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net session,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,tasklist /svc,https://attack.mitre.org/groups/G0010/
,,Host,cmd line,,net time,https://attack.mitre.org/groups/G0010/
,2022,Network,Domain,,script.googleusercontent.com,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Network,IP address,,192.168.122.206:49224,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Network,IP address,,192.168.122.211:49256,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
,2022,Network,IP address,,192.168.122.211:49256,https://analyze.intezer.com/families/3ac8a718-fc2d-47d4-a000-7d6fdc9879cc
Arp,,General,MITRE Software ID,,S0099,https://attack.mitre.org/groups/G0010/
Carbon,,General,MITRE Software ID,,S0335,https://attack.mitre.org/groups/G0010/
certutil,,General,MITRE Software ID,,S0160,https://attack.mitre.org/groups/G0010/
ComRAT,,General,MITRE Software ID,,S0126,https://attack.mitre.org/groups/G0010/
Crutch,,General,MITRE Software ID,,S0538,https://attack.mitre.org/groups/G0010/
Empire,,General,MITRE Software ID,,S0363,https://attack.mitre.org/groups/G0010/
Epic,,General,MITRE Software ID,,S0091,https://attack.mitre.org/groups/G0010/
Gazer,,General,MITRE Software ID,,S0168,https://attack.mitre.org/groups/G0010/
HyperStack,,General,MITRE Software ID,,S0537,https://attack.mitre.org/groups/G0010/
IronNetInjector,,General,MITRE Software ID,,S0581,https://attack.mitre.org/groups/G0010/
Kazuar,,General,MITRE Software ID,,S0265,https://attack.mitre.org/groups/G0010/
LightNeuron,,General,MITRE Software ID,,S0395,https://attack.mitre.org/groups/G0010/
